"respondente_id","idade","faixa_idade","genero","cor_raca_etnia","pcd","uf_atual","regiao_atual","nivel_ensino","setor_atual","num_funcionarios","atua_como_gestor","cargo_atual","senioridade","faixa_salarial","faixa_salarial_valida","modalidade_atual","servico_cloud_preferido","ai_prioridade","ano_pesquisa"
"dho1iqmnhqa2nbdho1i7imkp0iqjv5uv","45","45-49","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Varejo","Acima de 3.000","TRUE",,,"de R$ 20.001/mês a R$ 25.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","2024"
"704p11r1asmr0q5i704pxlyog924rfqz","32","30-34","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Marketing","de 101 a 500","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 30.001/mês a R$ 40.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"a9sp7e6mn5y3lte66za9sp71uj51thgm","35","35-39","Masculino","Parda","Não","SP","Sudeste","Pós-graduação",,,,,,,,,,,"2024"
"jxqmwc0m15u1b6f7tjxqmwm6c896hg56","36","35-39","Feminino","Branca","Não","SP","Sudeste","Pós-graduação","Setor Alimentício","de 1.001 a 3.000","TRUE",,,"de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial",,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","2024"
"wlifytxq4mujf3itdwlifytxroexept1","19","17-21","Masculino","Parda","Não","PE","Nordeste","Estudante de Graduação",,,,,,,,,,,"2024"
"m4gy27j0x30m9xdbm4gy27bmk6pepwh7","31","30-34","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Setor Imobiliário/ Construção Civil","de 1.001 a 3.000","TRUE",,,"Acima de R$ 40.001/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).","2024"
"khfu3tl40b2vs3hwcqkhfu4pipys4w1j","45","45-49","Masculino","Branca","Não","SP","Sudeste","Mestrado","Indústria","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Azure (Microsoft)",,"2024"
"3rcfqang31eikfdt4sw3bl3rcfqak9d1","23","22-24","Masculino","Branca","Não","PB","Nordeste","Estudante de Graduação","Área de Consultoria","de 101 a 500","FALSE","Cientista de Dados/Data Scientist","Júnior","de R$ 3.001/mês a R$ 4.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"tyoz0ecnxc3cpif8ttyo7xu0w0qwsz4d","28","25-29","Masculino","Parda","Não","SP","Sudeste","Pós-graduação","Outra Opção","de 51 a 100","FALSE","Analista de BI/BI Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Google Cloud (GCP)",,"2024"
"chm5mbw7p0k2yl8chm186resbdzqri5m","43","40-44","Masculino","Parda","Não","MA","Nordeste","Graduação/Bacharelado",,,,,,,,,,,"2024"
"ynfuls0i3rrhbh9owynfuhmiejaag56l","25","25-29","Masculino","Parda","Não","PE","Nordeste","Não tenho graduação formal","Finanças ou Bancos","Acima de 3.000","FALSE","Outra Opção","Júnior","Menos de R$ 1.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"2024"
"od9v6p08di13nu6od9v6pihtjufbi28z","31","30-34","Feminino","Branca","Não","RJ","Sudeste","Pós-graduação","Varejo","Acima de 3.000","FALSE","Analista de Suporte/Analista Técnico","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"fcke37bqczeko8wlfcke37b09ogjg2h3","27","25-29","Masculino","Parda","Não","PR","Sul","Pós-graduação","Setor Automotivo","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Amazon Web Services (AWS)",,"2024"
"xzqgj0gqhjfkdvkvxzqgj9b1mg7hhxs1","29","25-29","Feminino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","FALSE","Analytics Engineer","Júnior","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2024"
"wqtc95b88qqg67pgduddrdwqtc60swv2","38","35-39","Masculino","Branca","Não","PR","Sul","Mestrado","Finanças ou Bancos","Acima de 3.000","TRUE",,,"Acima de R$ 40.001/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","2024"
"dc2yijxy5rpp2ki9ndc2yithmsom6fk4","28","25-29","Feminino","Branca","Não","RJ","Sudeste","Pós-graduação","Tecnologia/Fábrica de Software","Acima de 3.000","FALSE","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"j8zndbiaxj81baeurgxl1fj8zndbiov9","27","25-29","Masculino","Parda","Não","BA","Nordeste","Pós-graduação","Varejo","Acima de 3.000","TRUE",,,"de R$ 12.001/mês a R$ 16.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).","2024"
"nf444mo76mqr68pyl5nf444clgyte9em","25","25-29","Feminino","Parda","Não","SP","Sudeste","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Não sei opinar / Não tenho preferência",,"2024"
"b0zebvecgt1kjbh9z7b0zebvh9xdw04m","26","25-29","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Varejo","Acima de 3.000","FALSE","Analista de Negócios/Business Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"vms4kr5wepkbnay6ig0uvms4kr5w88ug","30","30-34","Feminino","Branca","Não","RS","Sul","Mestrado","Finanças ou Bancos","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"nlhcnb7tkoy7pqhnlhcejko8j67by7zy","40","40-44","Masculino","Branca","Não","RS","Sul","Graduação/Bacharelado","Indústria","de 101 a 500","FALSE","Analista de BI/BI Analyst","Júnior","de R$ 3.001/mês a R$ 4.000/mês","true","Modelo 100% presencial","Azure (Microsoft)",,"2024"
"w5kps28glkotpq5ahylafw5kps2ghr6a","26","25-29","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Telecomunicação","de 101 a 500","FALSE","Outra Opção","Júnior","de R$ 3.001/mês a R$ 4.000/mês","true","Modelo 100% presencial","Google Cloud (GCP)",,"2024"
"zddefduzquu585qre4qyzzddefd5n5eh","30","30-34","Masculino","Branca","Não","MG","Sudeste","Graduação/Bacharelado","Indústria","Acima de 3.000","FALSE","Outra Opção","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Azure (Microsoft)",,"2024"
"kk06s32netn37gv08ckk06ss83quz411","32","30-34","Feminino","Preta","Não","SP","Sudeste","Graduação/Bacharelado",,,,,,,,,,,"2024"
"l3urryxl94re1l9yh0n1pl3urrhh9e53","23","22-24","Masculino","Branca","Não","PR","Sul","Graduação/Bacharelado","Varejo","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Sênior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Google Cloud (GCP)",,"2024"
"d7x5g4dy4gv9ey0ru4xlmd7x5g4dng1n","29","25-29","Masculino","Parda","Não","MG","Sudeste","Pós-graduação",,,,,,,,,,,"2024"
"98rlmiw4u4ofmah5nqj98rlope3k0hc0","40","40-44","Masculino","Parda","Não","PE","Nordeste","Pós-graduação","Área da Saúde","de 11 a 50","TRUE",,,"de R$ 25.001/mês a R$ 30.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","2024"
"4iuwru7iwyb4u52ho4iuwazm4svj0ojd","25","25-29","Masculino","Preta","Não","BA","Nordeste","Estudante de Graduação","Indústria","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"97m7wei2i8rbu2ysu997m7wnbm97ggvx","31","30-34","Masculino","Parda","Não","SP","Sudeste","Doutorado ou Phd","Área de Consultoria","de 101 a 500","FALSE","Cientista de Dados/Data Scientist","Sênior","de R$ 16.001/mês a R$ 20.000/mês","true","Modelo 100% remoto","Azure (Microsoft)",,"2024"
"4n4hxe654alk2nd98jlha44n4hxj90l4","33","30-34","Masculino","Branca","Não","SP","Sudeste","Mestrado","Indústria","Acima de 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Não sei opinar / Não tenho preferência",,"2024"
"btkqwnb49kbhkrunbj750btkqwnbdnkk","19","17-21","Feminino","Branca","Não","SP","Sudeste","Estudante de Graduação","Varejo","Acima de 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 1.001/mês a R$ 2.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2024"
"fe459omsc0lj1by7n5fe459om1xyiotk","34","30-34","Feminino","Branca","Não","SP","Sudeste","Pós-graduação","Indústria","de 501 a 1.000","TRUE",,,"de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","2024"
"z4dqbn0awf4awgz4dqq82fprkazhmkb6","37","35-39","Masculino","Branca","Não","RS","Sul","Pós-graduação","Finanças ou Bancos","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Google Cloud (GCP)",,"2024"
"xufqjmxczvxbs9zafdoxufqjmx7fdm2m","28","25-29","Feminino","Branca","Não","SP","Sudeste","Estudante de Graduação","Finanças ou Bancos","de 11 a 50","FALSE","Outra Opção","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto",,,"2024"
"tz8y1wme5zwt7tfyyzxntz8y1whf0j1w","34","30-34","Feminino","Branca","Não","PE","Nordeste","Mestrado","Setor Imobiliário/ Construção Civil","de 101 a 500","FALSE","Cientista de Dados/Data Scientist","Pleno","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"lhbegnmvdetwmd13jlhbegnmr36idxsa","27","25-29","Masculino","Preta","Não","MS","Centro-oeste","Mestrado","Setor Público","de 51 a 100","FALSE","Analista de BI/BI Analyst","Júnior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% presencial","Não sei opinar / Não tenho preferência",,"2024"
"hzf8qmu9t00mbb2csv15hzf80t090da7","31","30-34","Masculino","Amarela","Não","SP","Sudeste","Pós-graduação","Finanças ou Bancos","de 1.001 a 3.000","FALSE","Analista de Negócios/Business Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2024"
"9el07n0sm9jhz3h1q9el07n0szs45jo1","31","30-34","Masculino","Branca","Sim","RS","Sul","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"aob8o7klurqzx200digiaob8o7st2uxx","44","40-44","Masculino","Parda","Não","RS","Sul","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"bikfz7ek345zvzmvsf7l01hbxbikfz7e","29","25-29","Masculino","Preta","Não","PR","Sul","Pós-graduação","Varejo","Acima de 3.000","TRUE",,,"de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial",,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","2024"
"8use1nn4kxnlemsayiern8use1nn6zvg","26","25-29","Feminino","Branca","Não","SC","Sul","Estudante de Graduação","Área de Consultoria","de 101 a 500","FALSE","Analytics Engineer","Júnior","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"00m4qhefsu1xg76o00m429tmv81uqz0l","32","30-34","Masculino","Branca","Não","RJ","Sudeste","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","FALSE","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Acima de R$ 40.001/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"dd5tjcht986fa5f09cxndd5tjcrsim95","42","40-44","Masculino","Parda","Não","SE","Nordeste","Doutorado ou Phd","Educação","de 1.001 a 3.000","FALSE","Professor/Pesquisador","Sênior","de R$ 16.001/mês a R$ 20.000/mês","true","Modelo 100% presencial","Azure (Microsoft)",,"2024"
"zf0w7rctag99j77zf0w837wbu8ybgg0d","30","30-34","Masculino","Branca","Sim","RS","Sul","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% presencial","Não sei opinar / Não tenho preferência",,"2024"
"qob9ze5oumxeibbqob9ze5qm2tksh5pj","38","35-39","Masculino","Parda","Não","RJ","Sudeste","Graduação/Bacharelado","Setor Farmaceutico","de 1.001 a 3.000","FALSE","Analista de BI/BI Analyst","Júnior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"yjespt1gu09j172xs0iyjesp9v8z9w04","41","40-44","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Tecnologia/Fábrica de Software","de 101 a 500","FALSE","Analista de Dados/Data Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"mw41fdz9xzsrpbt18hmw41xz3jc2i8pu","26","25-29","Masculino","Parda","Não","MG","Sudeste","Pós-graduação","Indústria","Acima de 3.000","FALSE","Analista de BI/BI Analyst","Júnior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2024"
"tp35qs5d1doiyqtp35q1jhl3mdijj1g1","28","25-29","Masculino","Preta","Não","PE","Nordeste","Graduação/Bacharelado","Setor Imobiliário/ Construção Civil","de 51 a 100","FALSE","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 30.001/mês a R$ 40.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2024"
"uoc06aodhewspjimsluoc06aqk36ezj0","27","25-29","Masculino","Branca","Não","SP","Sudeste","Estudante de Graduação","Outra Opção","de 101 a 500","FALSE","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo 100% presencial","Azure (Microsoft)",,"2024"
"qzmtcyer56uzd1kdtbqzmtc73ii8uhfq","20","17-21","Masculino","Parda","Não","AP","Norte","Pós-graduação","Setor Público","de 51 a 100","FALSE","Analista de Dados/Data Analyst","Júnior","Menos de R$ 1.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"vwv35540fvc1b4lsbcwvwv35555p6n9w","27","25-29","Masculino","Branca","Não","PR","Sul","Graduação/Bacharelado","Entretenimento ou Esportes","de 101 a 500","FALSE","Analista de Dados/Data Analyst","Sênior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% presencial","Amazon Web Services (AWS)",,"2024"
"mv2amgfksv0pey4z1kmv2asx3pwok1hz","33","30-34","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Área da Saúde","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Júnior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Não sei opinar / Não tenho preferência",,"2024"
"h6jwbpc493e4v649sx1ydbh6jwbpc22l","26","25-29","Masculino","Branca","Não","SC","Sul","Graduação/Bacharelado","Finanças ou Bancos","de 101 a 500","FALSE","Analista de BI/BI Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2024"
"7s6yaznlzki11mu627s6yazgfrtxl41u","31","30-34","Feminino","Branca","Não","RS","Sul","Doutorado ou Phd","Finanças ou Bancos","Acima de 3.000","FALSE","Cientista de Dados/Data Scientist","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"3xsbjr68xb2bb5vx403xsbdv5dxeigkf","27","25-29","Feminino","Branca","Não","AM","Norte","Graduação/Bacharelado","Tecnologia/Fábrica de Software","Acima de 3.000","FALSE","Analista de Negócios/Business Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Amazon Web Services (AWS)",,"2024"
"p83n04rerf0ukk4ncdib4p83n0jkagnh","30","30-34","Masculino","Parda","Não","MG","Sudeste","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","FALSE","Analista de Negócios/Business Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2024"
"rs3rrohbmhtookn9grs3rroaoe4yrs3i","31","30-34","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Tecnologia/Fábrica de Software","Acima de 3.000","FALSE","Analista de Dados/Data Analyst","Sênior","de R$ 16.001/mês a R$ 20.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Amazon Web Services (AWS)",,"2024"
"hzbvqx24hyusagnov6khzbvqxhljenxe","26","25-29","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Tecnologia/Fábrica de Software","Acima de 3.000","FALSE","Analista de BI/BI Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Azure (Microsoft)",,"2024"
